match_id,season,player,impact_score,batting_raw,bowling_raw,fielding_raw,batting_z,bowling_z,fielding_z,balls_faced,balls_bowled,is_batter,is_bowler
1254060,2021.0,V Shankar,-0.6930555716873109,0.14691801316576836,-5.9591918785807625,1.0,0.021164525519526092,-2.3734999675850466,0.8472476947179489,7.0,6.0,True,True
1254060,2021.0,WP Saha,-0.011838460960957364,-1.1345663867132196,0.0,1.0,-0.16344190019841143,0.14155257299019608,0.8472476947179489,6.0,0.0,True,False
1254061,2021.0,Arshdeep Singh,0.033495961576124306,0.0,0.0117647058823529,0.0,2.6793213476515095e-17,0.14651781895330795,-0.6069612302279164,0.0,24.0,False,True
1254061,2021.0,BA Stokes,-0.5946685446127611,-4.0672831933566105,-3.238235294117647,1.0,-0.5859194327914613,-1.2251313783563507,0.8472476947179489,3.0,6.0,True,True
1254061,2021.0,C Sakariya,0.7215754176116365,0.0,1.3217647058823534,1.0,2.6793213476515095e-17,0.6993979569458166,0.8472476947179489,0.0,25.0,False,True
1254061,2021.0,CH Gayle,0.05371104403893197,1.1821751981495763,0.0,0.0,0.17030026890955227,0.14155257299019608,-0.6069612302279164,29.0,0.0,True,False
1254061,2021.0,CH Morris,-0.34585165155831976,-4.201761135333847,-1.488235294117647,1.0,-0.605291882591604,-0.4865510413434575,0.8472476947179489,4.0,24.0,True,True
1254061,2021.0,DJ Hooda,3.345621439786215,24.503446149535826,0.0,2.0,3.529885819807815,0.14155257299019608,2.3014566196638144,28.0,0.0,True,False
1254061,2021.0,JA Richardson,-1.001694610231646,-3.1008805676669233,-4.988235294117647,0.0,-0.4467026506364465,-1.9637117153692436,-0.6069612302279164,2.0,24.0,True,True
1254061,2021.0,JC Buttler,0.8338570914206178,7.553408329001169,0.0,0.0,1.088119148182124,0.14155257299019608,-0.6069612302279164,13.0,0.0,True,False
1254061,2021.0,KL Rahul,2.5983176298180246,18.400426325413687,0.0,2.0,2.6507048669040616,0.14155257299019608,2.3014566196638144,52.0,0.0,True,False
1254061,2021.0,M Ashwin,-0.7019190311352845,0.0,-2.038235294117646,0.0,2.6793213476515095e-17,-0.7186762901189377,-0.6069612302279164,0.0,25.0,False,True
1254061,2021.0,M Shahrukh Khan,-0.11574947297885985,-0.20176113533384665,0.0,0.0,-0.029065045229026344,0.14155257299019608,-0.6069612302279164,4.0,0.0,True,False
1254061,2021.0,M Vohra,-0.11576030287784043,-0.20184958006982967,0.0,0.0,-0.02907778628665056,0.14155257299019608,-0.6069612302279164,9.0,0.0,True,False
1254061,2021.0,MA Agarwal,-0.03687440295632565,0.44238935547796654,0.0,0.0,0.06372915479748448,0.14155257299019608,-0.6069612302279164,10.0,0.0,True,False
1254061,2021.0,Mohammed Shami,0.21286547199354117,0.0,0.5117647058823529,0.0,2.6793213476515095e-17,0.3575407723855631,-0.6069612302279164,0.0,24.0,False,True
1254061,2021.0,Mustafizur Rahman,-0.7019190311352845,0.0,-2.038235294117646,0.0,2.6793213476515095e-17,-0.7186762901189377,-0.6069612302279164,0.0,25.0,False,True
1254061,2021.0,N Pooran,-0.28089281105467717,-1.5504402838334617,0.0,0.0,-0.2233513253182232,0.14155257299019608,-0.6069612302279164,1.0,0.0,True,False
1254061,2021.0,R Parag,0.9804273546617583,7.546414857784564,1.761764705882353,1.0,1.0871116917317913,0.8850981559662009,0.8472476947179489,12.0,6.0,True,True
1254061,2021.0,R Tewatia,-0.7898884658732332,-5.752201419167308,-3.738235294117647,1.0,-0.8286432079098273,-1.4361543317886056,0.8472476947179489,5.0,12.0,True,True
1254061,2021.0,RP Meredith,-1.2220906113457939,0.0,-3.488235294117647,0.0,2.6793213476515095e-17,-1.3306428550724783,-0.6069612302279164,0.0,24.0,False,True
1254061,2021.0,S Dube,-1.4711866955972628,3.1984905338563863,-11.238235294117647,0.0,0.46076402116455206,-4.601498633272433,-0.6069612302279164,15.0,6.0,True,True
1254061,2021.0,S Gopal,-1.6107245505835306,0.0,-4.571568627450981,0.0,2.6793213476515095e-17,-1.787859254175698,-0.6069612302279164,0.0,18.0,False,True
1254061,2021.0,SV Samson,3.4762116526979225,27.351356884703986,0.0,1.0,3.940146468812036,0.14155257299019608,0.8472476947179489,66.0,0.0,True,False
1254062,2021.0,AD Russell,-0.7703631441840874,-14.256604257501925,0.5408081214192375,1.0,-2.0537594957075487,0.36979842703427035,0.8472476947179489,15.0,12.0,True,True
1254062,2021.0,CV Varun,0.49233874407106776,0.0,1.2908081214192375,0.0,2.6793213476515095e-17,0.6863328571826531,-0.6069612302279164,0.0,24.0,False,True
1254062,2021.0,EJG Morgan,-0.3654144137798934,-2.2407044175336863,0.0,0.0,-0.3227885049949482,0.14155257299019608,-0.6069612302279164,7.0,0.0,True,False
1254062,2021.0,HH Pandya,-1.0868823196475208,-8.132729686567757,0.0,0.0,-1.1715742766039217,0.14155257299019608,-0.6069612302279164,17.0,0.0,True,False
1254062,2021.0,Harbhajan Singh,-0.18862541845235023,-1.1008805676669233,-0.4591918785807625,0.0,-0.1585892319551576,-0.052247479830239925,-0.6069612302279164,2.0,12.0,True,True
1254062,2021.0,Ishan Kishan,-0.45352783151858544,-2.9603018932287224,0.0,0.0,-0.42645134939340945,0.14155257299019608,-0.6069612302279164,3.0,0.0,True,False
1254062,2021.0,JJ Bumrah,-0.13533114604038732,-1.5504402838334617,0.12080812141923847,0.0,-0.2233513253182232,0.19253914615117645,-0.6069612302279164,1.0,25.0,True,True
1254062,2021.0,KA Pollard,-0.9414692275631986,-7.403522270667693,-3.9591918785807625,1.0,-1.0665270558425637,-1.529408153856026,0.8472476947179489,8.0,6.0,True,True
1254062,2021.0,KD Karthik,-0.9816621140013129,-9.054843122168078,0.0,1.0,-1.3044109037753002,0.14155257299019608,0.8472476947179489,11.0,0.0,True,False
1254062,2021.0,KH Pandya,0.7415229075115947,1.046037445498845,4.7908081214192375,0.0,0.15068871224565733,2.163493531208439,-0.6069612302279164,9.0,24.0,True,True
1254062,2021.0,M Jansen,-0.11455078905111488,-3.1008805676669233,-0.4591918785807625,1.0,-0.4467026506364465,-0.052247479830239925,0.8472476947179489,2.0,12.0,True,True
1254062,2021.0,M Prasidh Krishna,-0.775408927410633,0.0,-3.4591918785807625,2.0,2.6793213476515095e-17,-1.3183852004237708,2.3014566196638144,0.0,24.0,False,True
