season,bowler,pp_balls,pp_runs,pp_wickets,pp_economy,death_balls,death_runs,death_wickets,death_economy,total_balls,total_runs,total_wickets,total_economy
2012,Bipul Sharma,6.0,11.0,0.0,11.0,4.0,19.0,0.0,28.5,46,82,0.0,10.6957
2012,CH Gayle,0.0,0.0,0.0,0.0,10.0,36.0,0.0,21.6,28,67,0.0,14.3571
2012,CJ McKay,12.0,26.0,0.0,13.0,12.0,20.0,0.0,10.0,42,60,1.0,8.5714
2012,CL White,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,27,0.0,9.0
2012,DAJ Bracewell,6.0,7.0,0.0,7.0,6.0,10.0,2.0,10.0,24,32,3.0,8.0
2012,DE Bollinger,72.0,117.0,1.0,9.75,30.0,40.0,6.0,8.0,108,160,8.0,8.8889
2012,DJ Bravo,18.0,38.0,0.0,12.6667,124.0,187.0,7.0,9.0484,346,472,15.0,8.185
2012,DJ Harris,0.0,0.0,0.0,0.0,6.0,10.0,0.0,10.0,18,26,0.0,8.6667
2012,DJ Hussey,6.0,15.0,0.0,15.0,12.0,20.0,0.0,10.0,54,67,3.0,7.4444
2012,DL Vettori,30.0,25.0,0.0,5.0,36.0,53.0,1.0,8.8333,210,241,5.0,6.8857
2012,DR Smith,0.0,0.0,0.0,0.0,12.0,16.0,1.0,8.0,79,98,2.0,7.443
2012,DS Kulkarni,30.0,23.0,4.0,4.6,18.0,41.0,2.0,13.6667,48,64,6.0,8.0
2012,DT Christian,54.0,78.0,5.0,8.6667,54.0,108.0,2.0,12.0,162,240,8.0,8.8889
2012,DW Steyn,144.0,127.0,8.0,5.2917,95.0,135.0,7.0,8.5263,281,290,18.0,6.1922
2012,F du Plessis,0.0,0.0,0.0,0.0,6.0,16.0,0.0,16.0,6,16,0.0,16.0
2012,GB Hogg,12.0,10.0,0.0,5.0,31.0,41.0,2.0,7.9355,217,262,10.0,7.2442
2012,GJ Maxwell,6.0,12.0,0.0,12.0,0.0,0.0,0.0,0.0,18,22,1.0,7.3333
2012,HV Patel,42.0,67.0,0.0,9.5714,36.0,65.0,2.0,10.8333,246,352,9.0,8.5854
2012,Harbhajan Singh,54.0,38.0,1.0,4.2222,18.0,33.0,0.0,11.0,324,389,6.0,7.2037
2012,Harmeet Singh,6.0,14.0,0.0,14.0,34.0,41.0,4.0,7.2353,136,196,7.0,8.6471
2012,IK Pathan,150.0,189.0,3.0,7.56,36.0,65.0,0.0,10.8333,360,477,8.0,7.95
2012,Iqbal Abdulla,60.0,74.0,2.0,7.4,6.0,8.0,0.0,8.0,132,147,4.0,6.6818
2012,J Botha,66.0,103.0,0.0,9.3636,36.0,42.0,3.0,7.0,246,304,9.0,7.4146
2012,J Syed Mohammad,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42,66,0.0,9.4286
2012,J Theron,18.0,22.0,1.0,7.3333,25.0,41.0,1.0,9.84,49,66,2.0,8.0816
2012,JA Morkel,169.0,237.0,4.0,8.4142,39.0,54.0,5.0,8.3077,298,392,13.0,7.8926
2012,JD Ryder,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42,74,1.0,10.5714
2012,JD Unadkat,0.0,0.0,0.0,0.0,6.0,11.0,0.0,11.0,18,32,0.0,10.6667
2012,JEC Franklin,12.0,20.0,1.0,10.0,6.0,9.0,0.0,9.0,90,126,6.0,8.4
2012,JH Kallis,114.0,120.0,6.0,6.3158,54.0,91.0,5.0,10.1111,326,410,15.0,7.546
2012,JP Duminy,24.0,33.0,0.0,8.25,0.0,1.0,0.0,inf,72,104,1.0,8.6667
2012,JP Faulkner,18.0,26.0,0.0,8.6667,24.0,39.0,3.0,9.75,48,74,3.0,9.25
2012,K Upadhyay,12.0,17.0,0.0,8.5,0.0,0.0,0.0,0.0,24,33,0.0,8.25
2012,KA Pollard,6.0,6.0,0.0,6.0,49.0,66.0,8.0,8.0816,264,352,16.0,8.0
2012,KK Cooper,36.0,35.0,2.0,5.8333,66.0,104.0,6.0,9.4545,144,187,10.0,7.7917
2012,KMDN Kulasekara,48.0,56.0,2.0,7.0,30.0,32.0,2.0,6.4,84,96,4.0,6.8571
2012,KP Appanna,18.0,28.0,0.0,9.3333,0.0,0.0,0.0,0.0,102,149,6.0,8.7647
2012,KP Pietersen,6.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,36,53,0.0,8.8333
2012,L Balaji,60.0,51.0,3.0,5.1,36.0,37.0,3.0,6.1667,180,169,11.0,5.6333
2012,LJ Wright,6.0,12.0,0.0,12.0,0.0,0.0,0.0,0.0,12,24,0.0,12.0
2012,LR Shukla,0.0,0.0,0.0,0.0,6.0,5.0,1.0,5.0,12,12,1.0,6.0
2012,M Kartik,66.0,69.0,1.0,6.2727,6.0,10.0,0.0,10.0,217,267,4.0,7.3825
2012,M Morkel,199.0,218.0,11.0,6.5729,144.0,193.0,12.0,8.0417,379,466,25.0,7.3773
2012,M Muralitharan,12.0,15.0,0.0,7.5,48.0,86.0,4.0,10.75,240,264,15.0,6.6
2012,M de Lange,43.0,63.0,2.0,8.7907,12.0,28.0,1.0,14.0,61,108,3.0,10.623
2012,MJ Clarke,0.0,0.0,0.0,0.0,6.0,9.0,0.0,9.0,66,72,2.0,6.5455
2012,MM Patel,154.0,186.0,8.0,7.2468,82.0,151.0,5.0,11.0488,284,374,15.0,7.9014
2012,MN Samuels,66.0,66.0,2.0,6.0,46.0,73.0,5.0,9.5217,172,217,8.0,7.5698
2012,MS Gony,60.0,91.0,0.0,9.1,19.0,49.0,0.0,15.4737,145,217,3.0,8.9793
2012,NLTC Perera,0.0,0.0,0.0,0.0,3.0,9.0,0.0,18.0,15,27,0.0,10.8
2012,P Awana,96.0,123.0,7.0,7.6875,79.0,129.0,6.0,9.7975,283,382,17.0,8.0989
2012,P Kumar,258.0,278.0,4.0,6.4651,72.0,115.0,4.0,9.5833,378,445,9.0,7.0635
2012,P Negi,0.0,0.0,0.0,0.0,12.0,26.0,0.0,13.0,132,153,7.0,6.9545
2012,P Parameswaran,12.0,8.0,1.0,4.0,18.0,36.0,3.0,12.0,60,89,5.0,8.9
2012,PC Valthaty,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,16,0.0,16.0
2012,PJ Sangwan,6.0,17.0,0.0,17.0,0.0,0.0,0.0,0.0,24,42,1.0,10.5
2012,PP Chawla,18.0,18.0,1.0,6.0,54.0,77.0,5.0,8.5556,342,425,16.0,7.4561
2012,PP Ojha,36.0,51.0,1.0,8.5,30.0,53.0,2.0,10.6,181,222,9.0,7.3591
2012,Pankaj Singh,72.0,88.0,5.0,7.3333,18.0,41.0,1.0,13.6667,126,171,7.0,8.1429
2012,R Ashwin,150.0,171.0,3.0,6.84,64.0,77.0,6.0,7.2188,396,439,14.0,6.6515
2012,R Bhatia,0.0,0.0,0.0,0.0,66.0,95.0,8.0,8.6364,320,400,13.0,7.5
2012,R Sharma,18.0,24.0,0.0,8.0,48.0,87.0,2.0,10.875,222,305,9.0,8.2432
2012,R Shukla,6.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,18,32,0.0,10.6667
2012,R Vinay Kumar,162.0,188.0,6.0,6.963,139.0,249.0,11.0,10.7482,337,488,19.0,8.6884
2012,RA Jadeja,6.0,16.0,0.0,16.0,72.0,94.0,8.0,7.8333,210,278,12.0,7.9429
2012,RE van der Merwe,6.0,6.0,1.0,6.0,6.0,3.0,0.0,3.0,60,60,2.0,6.0
2012,RG Sharma,0.0,0.0,0.0,0.0,6.0,16.0,0.0,16.0,6,16,0.0,16.0
2012,RJ Harris,54.0,66.0,2.0,7.3333,18.0,32.0,3.0,10.6667,108,136,8.0,7.5556
2012,RJ Peterson,12.0,10.0,0.0,5.0,18.0,39.0,2.0,13.0,48,70,3.0,8.75
2012,RN ten Doeschate,0.0,0.0,0.0,0.0,6.0,12.0,0.0,12.0,18,24,1.0,8.0
2012,RP Singh,150.0,174.0,5.0,6.96,56.0,90.0,3.0,9.6429,248,328,10.0,7.9355
2012,RR Bhatkal,6.0,20.0,0.0,20.0,0.0,0.0,0.0,0.0,12,35,0.0,17.5
2012,RR Powar,6.0,8.0,0.0,8.0,0.0,0.0,0.0,0.0,18,32,0.0,10.6667
2012,S Aravind,12.0,24.0,0.0,12.0,0.0,0.0,0.0,0.0,18,48,0.0,16.0
2012,S Dhawan,18.0,31.0,1.0,10.3333,0.0,0.0,0.0,0.0,36,60,3.0,10.0
2012,S Nadeem,54.0,61.0,2.0,6.7778,36.0,55.0,2.0,9.1667,270,320,8.0,7.1111
2012,SB Jakati,42.0,48.0,0.0,6.8571,12.0,19.0,1.0,9.5,246,337,9.0,8.2195
2012,SC Ganguly,0.0,0.0,0.0,0.0,12.0,33.0,0.0,16.5,61,97,2.0,9.541
2012,SK Raina,0.0,0.0,0.0,0.0,6.0,9.0,0.0,9.0,84,106,2.0,7.5714
2012,SK Trivedi,7.0,12.0,0.0,10.2857,67.0,107.0,2.0,9.5821,315,387,13.0,7.3714
2012,SL Malinga,132.0,118.0,1.0,5.3636,148.0,185.0,17.0,7.5,334,355,22.0,6.3772
2012,SP Narine,96.0,74.0,2.0,4.625,157.0,185.0,18.0,7.0701,355,332,24.0,5.6113
2012,SPD Smith,0.0,0.0,0.0,0.0,2.0,5.0,0.0,15.0,2,5,0.0,15.0
2012,SR Watson,84.0,95.0,2.0,6.7857,43.0,58.0,3.0,8.093,139,165,6.0,7.1223
2012,STR Binny,6.0,12.0,0.0,12.0,24.0,33.0,1.0,8.25,60,78,3.0,7.8
2012,SW Tait,66.0,73.0,2.0,6.6364,36.0,44.0,3.0,7.3333,139,154,6.0,6.6475
2012,Shakib Al Hasan,66.0,83.0,2.0,7.5455,48.0,61.0,6.0,7.625,180,203,12.0,6.7667
2012,Sunny Gupta,6.0,12.0,0.0,12.0,0.0,0.0,0.0,0.0,18,47,0.0,15.6667
2012,TM Dilshan,12.0,24.0,0.0,12.0,0.0,0.0,0.0,0.0,42,78,0.0,11.1429
2012,TP Sudhindra,25.0,40.0,0.0,9.6,22.0,50.0,0.0,13.6364,71,137,1.0,11.5775
2012,UT Yadav,114.0,125.0,4.0,6.5789,140.0,200.0,9.0,8.5714,369,459,19.0,7.4634
2012,V Kohli,0.0,0.0,0.0,0.0,6.0,28.0,0.0,28.0,18,49,0.0,16.3333
2012,V Pratap Singh,96.0,140.0,3.0,8.75,42.0,71.0,5.0,10.1429,204,300,10.0,8.8235
2012,V Sehwag,0.0,0.0,0.0,0.0,6.0,11.0,0.0,11.0,24,45,0.0,11.25
2012,VR Aaron,66.0,88.0,4.0,8.0,54.0,114.0,2.0,12.6667,186,279,8.0,9.0
2012,VY Mahesh,0.0,0.0,0.0,0.0,2.0,10.0,0.0,30.0,56,83,3.0,8.8929
2012,WD Parnell,55.0,52.0,2.0,5.6727,56.0,60.0,3.0,6.4286,129,133,5.0,6.186
2012,Y Nagar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,10,0.0,10.0
2012,Y Venugopal Rao,6.0,13.0,0.0,13.0,0.0,0.0,0.0,0.0,12,26,0.0,13.0
2012,YK Pathan,36.0,51.0,1.0,8.5,0.0,0.0,0.0,0.0,132,184,2.0,8.3636
2012,Z Khan,210.0,242.0,8.0,6.9143,138.0,203.0,9.0,8.8261,360,468,17.0,7.8
2013,A Ashish Reddy,0.0,0.0,0.0,0.0,10.0,25.0,1.0,15.0,40,71,3.0,10.65
2013,A Chandila,102.0,98.0,6.0,5.7647,6.0,6.0,0.0,6.0,150,158,6.0,6.32
2013,A Mishra,6.0,12.0,0.0,12.0,85.0,123.0,9.0,8.6824,374,395,21.0,6.3369
2013,A Mithun,12.0,16.0,0.0,8.0,6.0,15.0,1.0,15.0,24,37,1.0,9.25
2013,A Nehra,120.0,164.0,3.0,8.2,72.0,136.0,7.0,11.3333,216,319,11.0,8.8611
2013,AA Chavan,48.0,53.0,0.0,6.625,0.0,0.0,0.0,0.0,54,63,1.0,7.0
2013,AB Agarkar,6.0,13.0,0.0,13.0,18.0,36.0,0.0,12.0,60,93,0.0,9.3
2013,AB Dinda,102.0,133.0,4.0,7.8235,139.0,273.0,9.0,11.7842,296,466,16.0,9.4459
2013,AB McDonald,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,17,1.0,8.5
2013,AC Gilchrist,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,0,1.0,0.0
2013,AD Mascarenhas,12.0,13.0,0.0,6.5,0.0,0.0,0.0,0.0,24,25,0.0,6.25
2013,AD Mathews,42.0,42.0,1.0,6.0,48.0,68.0,3.0,8.5,186,245,5.0,7.9032
2013,AD Russell,6.0,9.0,0.0,9.0,12.0,18.0,0.0,9.0,42,68,0.0,9.7143
2013,AG Murtaza,6.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,60,96,3.0,9.6
2013,AJ Finch,6.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,24,49,1.0,12.25
2013,AM Nayar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48,59,2.0,7.375
2013,AN Ahmed,24.0,32.0,0.0,8.0,6.0,5.0,2.0,5.0,42,45,3.0,6.4286
2013,AS Rajpoot,24.0,37.0,1.0,9.25,0.0,0.0,0.0,0.0,24,37,1.0,9.25
2013,Anand Rajan,24.0,15.0,0.0,3.75,12.0,13.0,1.0,6.5,48,43,2.0,5.375
2013,Ankit Sharma,6.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,12,17,0.0,8.5
2013,Azhar Mahmood,96.0,110.0,4.0,6.875,102.0,162.0,10.0,9.5294,264,335,15.0,7.6136
2013,B Kumar,205.0,191.0,8.0,5.5902,102.0,141.0,5.0,8.2941,343,381,13.0,6.6647
2013,B Laughlin,0.0,0.0,0.0,0.0,18.0,45.0,0.0,15.0,42,72,1.0,10.2857
2013,B Lee,42.0,42.0,2.0,6.0,24.0,43.0,2.0,10.75,72,89,4.0,7.4167
2013,BA Bhatt,6.0,9.0,0.0,9.0,0.0,0.0,0.0,0.0,30,32,1.0,6.4
2013,BAW Mendis,30.0,26.0,2.0,5.2,6.0,7.0,0.0,7.0,72,78,2.0,6.5
2013,BJ Hodge,6.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,6,3,0.0,3.0
2013,BJ Rohrer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,12,0.0,12.0
2013,BMAJ Mendis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,36,1.0,7.2
2013,Bipul Sharma,6.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,24,21,1.0,5.25
2013,CH Gayle,0.0,0.0,0.0,0.0,18.0,33.0,3.0,11.0,24,41,3.0,10.25
2013,CH Morris,102.0,140.0,4.0,8.2353,97.0,144.0,7.0,8.9072,301,410,15.0,8.1728
2013,CL White,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,16,1.0,8.0
2013,DJ Bravo,6.0,10.0,1.0,10.0,220.0,286.0,24.0,7.8,376,505,32.0,8.0585
2013,DJ Hussey,12.0,12.0,0.0,6.0,12.0,30.0,0.0,15.0,66,93,0.0,8.4545
2013,DJG Sammy,12.0,19.0,0.0,9.5,27.0,51.0,1.0,11.3333,135,169,8.0,7.5111
2013,DP Nannes,73.0,86.0,3.0,7.0685,29.0,55.0,1.0,11.3793,121,165,4.0,8.1818
2013,DR Smith,0.0,0.0,0.0,0.0,7.0,12.0,0.0,10.2857,32,59,2.0,11.0625
2013,DS Kulkarni,52.0,70.0,3.0,8.0769,37.0,45.0,3.0,7.2973,113,153,8.0,8.1239
2013,DT Christian,19.0,21.0,0.0,6.6316,7.0,24.0,0.0,20.5714,38,56,0.0,8.8421
2013,DW Steyn,204.0,167.0,3.0,4.9118,137.0,163.0,15.0,7.1387,407,395,19.0,5.8231
2013,GB Hogg,0.0,0.0,0.0,0.0,2.0,4.0,0.0,12.0,20,31,0.0,9.3
2013,GH Vihari,24.0,34.0,1.0,8.5,0.0,0.0,0.0,0.0,36,39,1.0,6.5
2013,GJ Maxwell,0.0,0.0,0.0,0.0,6.0,6.0,0.0,6.0,12,24,0.0,12.0
2013,Harbhajan Singh,79.0,90.0,2.0,6.8354,37.0,59.0,3.0,9.5676,422,466,24.0,6.6256
2013,Harmeet Singh,24.0,34.0,1.0,8.5,21.0,30.0,0.0,8.5714,93,123,6.0,7.9355
2013,I Sharma,229.0,278.0,9.0,7.2838,47.0,83.0,4.0,10.5957,361,471,15.0,7.8283
2013,IC Pandey,13.0,26.0,1.0,12.0,0.0,0.0,0.0,0.0,25,50,1.0,12.0
2013,IK Pathan,144.0,145.0,3.0,6.0417,32.0,63.0,1.0,11.8125,308,391,10.0,7.6169
2013,Iqbal Abdulla,24.0,27.0,1.0,6.75,11.0,18.0,1.0,9.8182,113,142,7.0,7.5398
2013,J Botha,18.0,25.0,1.0,8.3333,4.0,3.0,0.0,4.5,100,114,5.0,6.84
2013,J Syed Mohammad,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60,92,3.0,9.2
2013,JA Morkel,84.0,107.0,3.0,7.6429,18.0,21.0,2.0,7.0,144,167,7.0,6.9583
2013,JD Unadkat,96.0,95.0,5.0,5.9375,48.0,67.0,5.0,8.375,294,373,13.0,7.6122
2013,JDP Oram,6.0,3.0,0.0,3.0,12.0,17.0,0.0,8.5,24,28,0.0,7.0
2013,JH Kallis,55.0,62.0,2.0,6.7636,92.0,141.0,9.0,9.1957,322,407,16.0,7.5839
2013,JJ Bumrah,19.0,37.0,1.0,11.6842,7.0,13.0,0.0,11.1429,44,74,3.0,10.0909
2013,JO Holder,78.0,120.0,2.0,9.2308,0.0,0.0,0.0,0.0,120,173,2.0,8.65
2013,JP Faulkner,150.0,149.0,7.0,5.96,151.0,207.0,16.0,8.2252,379,436,28.0,6.9024
2013,K Upadhyay,24.0,42.0,0.0,10.5,0.0,0.0,0.0,0.0,30,48,0.0,9.6
2013,KA Pollard,0.0,0.0,0.0,0.0,66.0,116.0,6.0,10.5455,186,292,10.0,9.4194
2013,KK Cooper,30.0,47.0,0.0,9.4,156.0,240.0,10.0,9.2308,324,456,19.0,8.4444
2013,KV Sharma,18.0,23.0,0.0,7.6667,17.0,26.0,1.0,9.1765,209,235,11.0,6.7464
2013,KW Richardson,36.0,43.0,1.0,7.1667,23.0,42.0,1.0,10.9565,71,103,2.0,8.7042
2013,L Balaji,138.0,154.0,2.0,6.6957,72.0,149.0,5.0,12.4167,300,399,12.0,7.98
2013,LJ Wright,0.0,0.0,0.0,0.0,23.0,45.0,1.0,11.7391,59,101,2.0,10.2712
2013,LR Shukla,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,22,1.0,7.3333
2013,M Kartik,18.0,24.0,1.0,8.0,36.0,37.0,2.0,6.1667,234,290,9.0,7.4359
2013,M Morkel,97.0,120.0,3.0,7.4227,67.0,127.0,2.0,11.3731,243,341,7.0,8.4198
2013,M Muralitharan,19.0,32.0,0.0,10.1053,18.0,45.0,1.0,15.0,139,192,3.0,8.2878
2013,MC Henriques,84.0,105.0,4.0,7.5,7.0,22.0,0.0,18.8571,127,187,7.0,8.8346
2013,MG Johnson,234.0,243.0,16.0,6.2308,78.0,121.0,5.0,9.3077,384,471,24.0,7.3594
2013,MG Neser,6.0,18.0,0.0,18.0,12.0,33.0,0.0,16.5,25,62,0.0,14.88
2013,MM Patel,42.0,65.0,1.0,9.2857,30.0,53.0,2.0,10.6,90,138,3.0,9.2
2013,MM Sharma,216.0,230.0,15.0,6.3889,16.0,26.0,2.0,9.75,304,327,20.0,6.4539
2013,MN Samuels,12.0,15.0,0.0,7.5,6.0,15.0,0.0,15.0,24,34,1.0,8.5
2013,MR Marsh,12.0,41.0,0.0,20.5,30.0,59.0,2.0,11.8,117,184,7.0,9.4359
2013,MS Gony,18.0,33.0,0.0,11.0,55.0,80.0,3.0,8.7273,169,261,7.0,9.2663
2013,Mohammed Shami,24.0,33.0,0.0,8.25,6.0,8.0,1.0,8.0,54,79,1.0,8.7778
2013,NLTC Perera,90.0,105.0,5.0,7.0,126.0,223.0,9.0,10.619,361,490,19.0,8.144
2013,NM Coulter-Nile,18.0,17.0,1.0,5.6667,0.0,0.0,0.0,0.0,24,29,1.0,7.25
2013,P Awana,96.0,103.0,4.0,6.4375,67.0,129.0,6.0,11.5522,326,416,15.0,7.6564
2013,P Kumar,222.0,214.0,7.0,5.7838,92.0,159.0,2.0,10.3696,338,394,12.0,6.9941
2013,P Negi,0.0,0.0,0.0,0.0,6.0,7.0,0.0,7.0,24,28,0.0,7.0
2013,P Suyal,18.0,22.0,1.0,7.3333,0.0,0.0,0.0,0.0,18,22,1.0,7.3333
2013,PJ Sangwan,12.0,18.0,0.0,9.0,0.0,0.0,0.0,0.0,25,52,0.0,12.48
2013,PP Chawla,6.0,8.0,0.0,8.0,20.0,33.0,2.0,9.9,350,433,11.0,7.4229
2013,PP Ojha,42.0,54.0,0.0,7.7143,32.0,52.0,2.0,9.75,314,391,16.0,7.4713
2013,PV Tambe,6.0,9.0,0.0,9.0,0.0,0.0,0.0,0.0,66,91,1.0,8.2727
2013,Parvez Rasool,6.0,9.0,0.0,9.0,0.0,0.0,0.0,0.0,30,29,1.0,5.8
2013,R Ashwin,42.0,46.0,1.0,6.5714,30.0,34.0,2.0,6.8,348,397,14.0,6.8448
2013,R Bhatia,0.0,0.0,0.0,0.0,41.0,55.0,3.0,8.0488,263,334,11.0,7.6198
2013,R Dhawan,30.0,25.0,2.0,5.0,24.0,41.0,0.0,10.25,92,115,2.0,7.5
2013,R McLaren,30.0,65.0,1.0,13.0,12.0,30.0,2.0,15.0,42,95,3.0,13.5714
2013,R Rampaul,127.0,121.0,6.0,5.7165,53.0,102.0,4.0,11.5472,228,271,13.0,7.1316
2013,R Sathish,0.0,0.0,0.0,0.0,12.0,34.0,0.0,17.0,24,52,0.0,13.0
2013,R Sharma,36.0,42.0,1.0,7.0,24.0,35.0,2.0,8.75,246,282,9.0,6.878
2013,R Shukla,24.0,40.0,2.0,10.0,6.0,8.0,0.0,8.0,48,80,3.0,10.0
2013,R Vinay Kumar,84.0,115.0,5.0,8.2143,135.0,211.0,12.0,9.3778,363,502,23.0,8.2975
2013,RA Jadeja,25.0,28.0,0.0,6.72,43.0,64.0,3.0,8.9302,260,326,13.0,7.5231
2013,RE van der Merwe,12.0,11.0,2.0,5.5,6.0,12.0,0.0,12.0,66,71,3.0,6.4545
2013,RG Sharma,2.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,8,6,0.0,4.5
2013,RJ Harris,36.0,41.0,0.0,6.8333,18.0,8.0,1.0,2.6667,72,74,1.0,6.1667
2013,RN ten Doeschate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,24,0.0,8.0
2013,RP Singh,96.0,116.0,2.0,7.25,96.0,137.0,11.0,8.5625,241,336,13.0,8.3651
2013,RV Gomez,0.0,0.0,0.0,0.0,6.0,5.0,0.0,5.0,6,5,0.0,5.0
2013,S Badree,18.0,27.0,0.0,9.0,0.0,0.0,0.0,0.0,24,35,0.0,8.75
2013,S Kaul,54.0,54.0,1.0,6.0,35.0,61.0,1.0,10.4571,131,172,4.0,7.8779
2013,S Ladda,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,18,1.0,9.0
2013,S Nadeem,12.0,9.0,0.0,4.5,12.0,13.0,1.0,6.5,264,264,9.0,6.0
2013,S Narwal,12.0,17.0,0.0,8.5,0.0,0.0,0.0,0.0,12,17,0.0,8.5
2013,S Sreesanth,74.0,105.0,3.0,8.5135,17.0,29.0,1.0,10.2353,134,171,5.0,7.6567
2013,SK Raina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,23,1.0,11.5
2013,SK Trivedi,0.0,0.0,0.0,0.0,35.0,53.0,1.0,9.0857,359,425,12.0,7.1031
2013,SL Malinga,121.0,145.0,5.0,7.1901,159.0,205.0,11.0,7.7358,394,484,20.0,7.3706
2013,SMSM Senanayake,126.0,111.0,4.0,5.2857,24.0,34.0,2.0,8.5,192,211,9.0,6.5938
2013,SP Narine,90.0,73.0,3.0,4.8667,150.0,167.0,13.0,6.68,384,353,22.0,5.5156
2013,SR Watson,90.0,108.0,5.0,7.2,70.0,103.0,5.0,8.8286,250,319,13.0,7.656
2013,STR Binny,6.0,1.0,0.0,1.0,24.0,39.0,2.0,9.75,144,163,6.0,6.7917
2013,SW Tait,36.0,58.0,0.0,9.6667,12.0,25.0,0.0,12.5,60,103,1.0,10.3
2013,Sandeep Sharma,48.0,55.0,4.0,6.875,26.0,51.0,2.0,11.7692,98,130,8.0,7.9592
2013,TL Suman,6.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,12,16,1.0,8.0
2013,TM Dilshan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,10,0.0,10.0
2013,UT Yadav,108.0,134.0,3.0,7.4444,145.0,251.0,12.0,10.3862,348,518,16.0,8.931
2013,V Sehwag,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,9,0.0,9.0
2013,VS Malik,48.0,39.0,2.0,4.875,0.0,0.0,0.0,0.0,60,59,2.0,5.9
2013,WD Parnell,43.0,60.0,3.0,8.3721,35.0,71.0,2.0,12.1714,90,141,6.0,9.4
2013,YK Pathan,24.0,28.0,0.0,7.0,6.0,17.0,0.0,17.0,54,74,1.0,8.2222
2013,YS Chahal,0.0,0.0,0.0,0.0,6.0,13.0,0.0,13.0,24,35,0.0,8.75
2013,Yuvraj Singh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132,152,6.0,6.9091
2013,Z Khan,24.0,21.0,3.0,5.25,0.0,0.0,0.0,0.0,36,47,5.0,7.8333
2014,A Mishra,0.0,0.0,0.0,0.0,40.0,87.0,3.0,13.05,227,342,7.0,9.0396
2014,A Nehra,48.0,66.0,2.0,8.25,36.0,57.0,6.0,9.5,90,143,8.0,9.5333
2014,AB Dinda,48.0,72.0,3.0,9.0,55.0,114.0,1.0,12.4364,188,271,5.0,8.6489
2014,AD Russell,0.0,0.0,0.0,0.0,13.0,26.0,0.0,12.0,31,54,1.0,10.4516
2014,AN Ahmed,24.0,27.0,0.0,6.75,40.0,67.0,2.0,10.05,88,120,3.0,8.1818
2014,AR Patel,48.0,58.0,0.0,7.25,90.0,114.0,6.0,7.6,396,424,17.0,6.4242
2014,Ankit Sharma,30.0,27.0,2.0,5.4,0.0,0.0,0.0,0.0,48,44,4.0,5.5
2014,B Kumar,192.0,182.0,8.0,5.6875,107.0,146.0,12.0,8.1869,319,362,20.0,6.8088
2014,BCJ Cutting,12.0,17.0,0.0,8.5,0.0,0.0,0.0,0.0,24,31,1.0,7.75
2014,BE Hendricks,30.0,55.0,0.0,11.0,30.0,54.0,4.0,10.8,72,127,4.0,10.5833
2014,BW Hilfenhaus,97.0,112.0,4.0,6.9278,54.0,112.0,2.0,12.4444,169,255,8.0,9.0533
2014,CJ Anderson,54.0,93.0,1.0,10.3333,18.0,41.0,2.0,13.6667,108,188,4.0,10.4444
2014,DJ Hussey,0.0,0.0,0.0,0.0,17.0,38.0,2.0,13.4118,17,38,2.0,13.4118
2014,DJG Sammy,12.0,15.0,1.0,7.5,24.0,61.0,0.0,15.25,85,159,3.0,11.2235
2014,DR Smith,0.0,0.0,0.0,0.0,12.0,36.0,2.0,18.0,60,99,4.0,9.9
2014,DS Kulkarni,90.0,91.0,4.0,6.0667,42.0,87.0,1.0,12.4286,162,226,6.0,8.3704
2014,DW Steyn,168.0,179.0,5.0,6.3929,102.0,160.0,6.0,9.4118,336,441,11.0,7.875
2014,GJ Maxwell,6.0,20.0,0.0,20.0,0.0,0.0,0.0,0.0,66,133,1.0,12.0909
